alert_id,traveler_id,passport_number,alert_type,severity,issued_by,issued_date,expiry_date,is_active,notes
3318,13426,PAK51909816,Lost Document,Medium,FIA Cyber Crime Wing,2025-04-10,2025-10-12,1,ECL match confirmed during departure screening.
3319,7217,PAK30914571,Fraud,High,UNHCR Referral,2025-11-13,2027-08-01,1,Subject flagged during routine screening at Islamabad Airport.
3320,7765,YEM28934440,Interpol,High,KP Police CTD,2025-05-11,2025-09-22,1,Repeated visa violations across multiple jurisdictions.
3321,81793,UZB79986434,Lost Document,Medium,KP Police CTD,2025-11-25,2026-02-27,1,Repeated visa violations across multiple jurisdictions.
3322,10217,IND61108086,Lost Document,Low,Interpol NCB Islamabad,2025-11-20,2027-11-12,1,Alert raised based on travel pattern analysis.
3323,92320,IND78530636,Fraud,Medium,Border Security Force,2025-09-12,2027-05-06,1,Alert raised based on travel pattern analysis.
3324,97581,AFG80336373,Criminal,High,Interpol NCB Islamabad,2025-01-04,2025-11-17,1,Reported by foreign intelligence liaison.
3325,75172,PAK28518549,ECL,Critical,Foreign Government Request,2025-07-24,2026-04-09,1,Subject used altered travel documents.
3326,56317,PAK22794002,Smuggling,Medium,Interpol NCB Islamabad,2025-09-11,2026-11-09,0,Alert raised based on travel pattern analysis.
3327,96189,TUR95054456,Fraud,High,KP Police CTD,2025-07-10,2026-02-10,0,Multiple entry/exit irregularities within 90-day period.
3328,3760,AFG71485890,Immigration Violation,High,Border Security Force,2025-09-26,,1,Subject identified through biometric cross-match.
3329,144787,IRQ55074735,Criminal,Medium,NAB (National Accountability Bureau),2025-01-25,2026-09-29,1,Document discrepancy detected during verification.
3330,142651,AFG60317139,Fraud,Low,Punjab Police CTD,2025-11-06,2026-04-13,1,Subject flagged during routine screening at Islamabad Airport.
3331,139442,PAK28769647,ECL,High,FIA Counter-Terrorism Wing,2025-09-28,2027-07-09,1,ECL match confirmed during departure screening.
3332,63222,AFG79425299,Criminal,Medium,IB (Intelligence Bureau),2025-09-16,2026-11-29,0,ECL match confirmed during departure screening.
3333,107124,IRQ98951339,Fraud,Medium,FIA Cyber Crime Wing,2025-11-05,2026-08-31,1,
3334,121153,IRQ54455077,Security,Medium,Interpol NCB Islamabad,2025-04-16,2025-09-19,0,Subject identified through biometric cross-match.
3335,56324,LKA63566412,Criminal,Medium,Ministry of Interior,2025-07-18,2026-08-20,1,
3336,31843,,Immigration Violation,High,NACTA,2025-03-27,,1,Subject flagged during routine screening at Jinnah International.
3337,33063,,Immigration Violation,High,FIA Immigration Wing,2025-03-26,2026-07-27,0,ECL match confirmed during departure screening.
3338,142594,AFG30715161,Immigration Violation,Medium,ISI,2025-04-01,2026-01-02,1,Associated with known smuggling network.
3339,108607,PAK55069510,ECL,Critical,Sindh Police CTD,2025-07-18,2026-03-13,0,Subject flagged during routine screening at Islamabad Airport.
3340,132291,IND19262353,Trafficking,Critical,ANF (Anti-Narcotics Force),2025-03-25,2026-02-20,0,Multiple entry/exit irregularities within 90-day period.
3341,127313,PAK20602319,Criminal,High,FIA Immigration Wing,2025-09-27,2026-07-26,1,
3342,48408,PSE35286073,Interpol,Critical,Punjab Police CTD,2025-07-03,,1,Subject identified through biometric cross-match.
3343,10236,PAK27637961,Immigration Violation,Medium,Foreign Government Request,2025-09-01,,0,Tip-off received from confidential informant.
3344,7780,PAK48962921,Fraud,Medium,Border Security Force,2025-10-06,2027-06-19,1,ECL match confirmed during departure screening.
3345,119354,YEM36708520,Smuggling,High,Balochistan Police,2025-03-06,2026-12-17,1,Associated with known smuggling network.
3346,65310,TUR29036604,Immigration Violation,Low,Ministry of Interior,2025-02-14,2026-08-21,1,Associated with known smuggling network.
3347,27844,SDN70638219,Lost Document,Medium,IB (Intelligence Bureau),2025-08-22,2027-04-18,1,Multiple entry/exit irregularities within 90-day period.
3348,24313,ARE57466038,Smuggling,High,FIA Counter-Terrorism Wing,2025-01-28,,0,Multiple entry/exit irregularities within 90-day period.
3349,73356,PAK65205016,Immigration Violation,Low,ANF (Anti-Narcotics Force),2025-09-19,2027-03-13,1,Associated with known smuggling network.
3350,127201,PAK86944560,ECL,Critical,Sindh Police CTD,2025-07-19,2027-07-04,0,Multiple entry/exit irregularities within 90-day period.
3351,126157,IRQ97454613,Interpol,Critical,Border Security Force,2025-12-13,2027-04-15,1,Reported by foreign intelligence liaison.
3352,119482,AFG41690282,Lost Document,Low,UNHCR Referral,2025-05-16,2027-05-10,1,Financial transaction monitoring triggered alert.
3353,105757,PAK14936957,ECL,Medium,Foreign Government Request,2025-12-06,,0,Subject linked to ongoing investigation case #43434.
3354,78482,IND39072612,Immigration Violation,High,Sindh Police CTD,2025-08-15,2026-04-11,1,Financial transaction monitoring triggered alert.
3355,108816,MMR70529522,Security,Low,ISI,2025-08-05,,0,
3356,36770,SSD90905525,Criminal,High,IB (Intelligence Bureau),2025-04-09,2026-08-12,1,Subject identified through biometric cross-match.
3357,149384,PAK29305723,Security,Critical,IB (Intelligence Bureau),2025-04-19,2026-02-25,1,Document discrepancy detected during verification.
3358,115593,PAK28124914,Security,Medium,Foreign Government Request,2025-01-08,2025-05-29,1,Reported by foreign intelligence liaison.
3359,140812,YEM69090049,Criminal,High,Ministry of Interior,2025-10-10,2026-06-07,1,Subject identified through biometric cross-match.
3360,119031,SOM77099125,Immigration Violation,Low,Ministry of Interior,2025-09-07,,1,Associated with known smuggling network.
3361,37689,IND99811122,Immigration Violation,High,Sindh Police CTD,2025-12-17,2027-07-17,1,Document discrepancy detected during verification.
3362,5192,IRQ86484881,Security,High,NACTA,2025-05-11,2026-09-30,0,Document discrepancy detected during verification.
3363,95150,AFG39919260,Lost Document,Low,FIA Immigration Wing,2025-09-14,,0,Subject used altered travel documents.
3364,978,AFG51016226,Security,High,Foreign Government Request,2025-02-24,,0,Tip-off received from confidential informant.
3365,26975,PAK62636506,Criminal,High,Sindh Police CTD,2025-02-21,2026-04-05,0,Subject used altered travel documents.
3366,5575,BGD27324668,Criminal,High,FIA Cyber Crime Wing,2025-06-13,2025-10-23,1,Alert raised based on travel pattern analysis.
3367,23480,PAK18309752,Immigration Violation,High,KP Police CTD,2025-10-06,,0,Document discrepancy detected during verification.
3368,117586,USA37933289,Immigration Violation,Medium,NAB (National Accountability Bureau),2025-04-03,2025-08-22,1,Subject linked to ongoing investigation case #23156.
3369,5414,PAK98304498,Security,High,Foreign Government Request,2025-09-28,2027-05-05,1,Subject identified through biometric cross-match.
3370,2687,AFG18897402,Interpol,High,Foreign Government Request,2025-08-14,2027-07-07,1,Alert raised based on travel pattern analysis.
3371,51689,AFG93076647,Interpol,High,Sindh Police CTD,2025-04-12,2026-08-05,1,
3372,34431,,ECL,Critical,ANF (Anti-Narcotics Force),2025-06-09,2026-05-26,0,Subject linked to ongoing investigation case #13446.
3373,27024,AFG54382789,Interpol,Critical,NAB (National Accountability Bureau),2025-01-08,2025-12-12,1,Tip-off received from confidential informant.
3374,46461,AFG75848136,Lost Document,Low,Punjab Police CTD,2025-07-18,2027-06-08,1,Repeated visa violations across multiple jurisdictions.
3375,68338,,Criminal,High,NAB (National Accountability Bureau),2025-10-20,2026-06-15,0,
3376,113394,PAK17814801,Immigration Violation,High,KP Police CTD,2025-09-16,,0,Repeated visa violations across multiple jurisdictions.
3377,56446,PAK82795250,ECL,Medium,FIA Cyber Crime Wing,2025-08-26,2026-09-24,0,Interpol Red Notice reference: A-3017/2025.
3378,116618,PAK38759788,ECL,High,UNHCR Referral,2025-11-05,2027-07-13,1,ECL match confirmed during departure screening.
3379,146931,AFG23071467,Smuggling,Critical,Ministry of Interior,2025-10-21,2026-10-24,1,Tip-off received from confidential informant.
3380,55144,PAK19016413,ECL,High,NACTA,2025-03-16,,1,Repeated visa violations across multiple jurisdictions.
3381,133575,AFG78398574,Immigration Violation,High,FIA Counter-Terrorism Wing,2025-03-01,,0,
3382,16224,AFG64237252,Interpol,High,Balochistan Police,2025-12-23,,1,Subject used altered travel documents.
3383,139356,BGD90475977,Security,Low,UNHCR Referral,2025-03-06,2026-12-18,1,Subject identified through biometric cross-match.
3384,58896,BGD75698583,Lost Document,Medium,Border Security Force,2025-09-13,2027-06-18,1,Subject used altered travel documents.
3385,95694,AFG62789601,Immigration Violation,High,NAB (National Accountability Bureau),2025-04-01,2025-09-19,0,
3386,87871,AFG93073961,Security,Low,Interpol NCB Islamabad,2025-09-09,,1,Associated with known smuggling network.
3387,149176,SYR74360362,Immigration Violation,Low,Sindh Police CTD,2025-10-28,2026-08-10,1,
3388,67718,AFG97072661,Immigration Violation,High,NAB (National Accountability Bureau),2025-05-15,2025-12-16,1,Subject used altered travel documents.
3389,144323,PAK31018402,Criminal,Low,Interpol NCB Islamabad,2025-08-11,2026-07-05,1,Subject used altered travel documents.
3390,78737,EGY58946056,Immigration Violation,High,Sindh Police CTD,2025-04-27,2026-12-30,1,ECL match confirmed during departure screening.
3391,105435,MMR32287315,Immigration Violation,Medium,ANF (Anti-Narcotics Force),2025-09-20,2026-01-21,1,Subject linked to ongoing investigation case #36444.
3392,139860,AFG62146752,Security,Critical,Foreign Government Request,2025-06-27,2026-11-26,1,Financial transaction monitoring triggered alert.
3393,56809,IND35726494,Lost Document,Medium,KP Police CTD,2025-12-19,,1,Interpol Red Notice reference: A-8488/2025.
3394,81034,PAK14102159,Immigration Violation,Low,Punjab Police CTD,2025-01-12,2026-01-26,1,Subject identified through biometric cross-match.
3395,125035,PAK75491390,Lost Document,Low,NAB (National Accountability Bureau),2025-12-03,2027-08-04,1,Associated with known smuggling network.
3396,82012,UZB43374332,Lost Document,Low,Interpol NCB Islamabad,2025-01-13,2025-12-01,1,Reported by foreign intelligence liaison.
3397,148517,TUR69441715,Immigration Violation,Low,NAB (National Accountability Bureau),2025-08-04,,0,Tip-off received from confidential informant.
3398,5419,AFG73621862,Criminal,Medium,FIA Immigration Wing,2025-06-24,2027-06-04,1,
3399,71158,AFG81587367,Interpol,Critical,Sindh Police CTD,2025-04-04,2026-07-20,1,Tip-off received from confidential informant.
3400,120244,PAK77675746,Immigration Violation,Medium,FIA Cyber Crime Wing,2025-03-14,2025-06-20,1,Financial transaction monitoring triggered alert.
3401,117204,SYR50029679,Security,High,NACTA,2025-04-17,2026-03-10,0,ECL match confirmed during departure screening.
3402,90090,PAK74298832,Immigration Violation,Low,UNHCR Referral,2025-02-25,2025-06-10,0,Multiple entry/exit irregularities within 90-day period.
3403,122439,,Trafficking,High,Punjab Police CTD,2025-03-02,2025-12-15,1,Associated with known smuggling network.
3404,105364,AFG66222486,Interpol,Critical,Ministry of Interior,2025-10-11,,0,Subject linked to ongoing investigation case #79130.
3405,13979,YEM85725122,Criminal,Critical,ISI,2025-03-20,,0,Interpol Red Notice reference: A-9306/2025.
3406,106017,PAK44017831,Lost Document,Medium,Interpol NCB Islamabad,2025-05-04,2027-01-03,0,Document discrepancy detected during verification.
3407,146710,IND59797151,Security,Medium,UNHCR Referral,2025-04-23,2026-10-06,0,Reported by foreign intelligence liaison.
3408,66350,AFG28670627,Criminal,Medium,NAB (National Accountability Bureau),2025-02-21,2026-04-06,1,Interpol Red Notice reference: A-6743/2025.
3409,87693,PAK34425147,Immigration Violation,Low,FIA Cyber Crime Wing,2025-07-14,,1,Multiple entry/exit irregularities within 90-day period.
3410,74390,PAK34135900,Smuggling,High,NACTA,2025-04-22,,1,Alert raised based on travel pattern analysis.
3411,52602,PAK66863032,Immigration Violation,High,ANF (Anti-Narcotics Force),2025-11-16,2027-08-04,1,Reported by foreign intelligence liaison.
3412,83271,AFG72041101,Security,High,FIA Immigration Wing,2025-07-22,,1,Subject used altered travel documents.
3413,16382,PAK54939491,ECL,Critical,KP Police CTD,2025-09-25,2026-02-17,1,Alert raised based on travel pattern analysis.
3414,110911,AFG92793624,Security,Critical,KP Police CTD,2025-09-20,2027-05-24,1,Financial transaction monitoring triggered alert.
3415,70816,AFG66338516,Criminal,Critical,FIA Cyber Crime Wing,2025-04-22,2026-04-17,0,Interpol Red Notice reference: A-9807/2025.
3416,34683,PAK36594929,ECL,High,NACTA,2025-08-06,2026-11-06,1,Document discrepancy detected during verification.
3417,62784,YEM31139508,Security,Critical,Foreign Government Request,2025-10-23,2026-07-16,1,Subject identified through biometric cross-match.
3418,70232,YEM91209108,Security,Medium,Punjab Police CTD,2025-03-02,2026-08-05,1,Interpol Red Notice reference: A-4426/2025.
3419,65005,PAK79765997,Immigration Violation,Low,FIA Counter-Terrorism Wing,2025-12-08,2027-03-09,1,Subject used altered travel documents.
3420,10616,PAK44716335,Trafficking,High,Balochistan Police,2025-01-26,2025-10-22,1,ECL match confirmed during departure screening.
3421,5367,AFG38537669,Interpol,Critical,ISI,2025-01-03,2026-09-15,1,Repeated visa violations across multiple jurisdictions.
3422,95190,PAK71909971,Trafficking,High,NACTA,2025-03-22,,0,
3423,99855,PAK98026353,Lost Document,Low,Interpol NCB Islamabad,2025-03-19,2027-02-16,1,Subject flagged during routine screening at Chaman Border.
3424,2859,PAK55195986,Immigration Violation,High,ANF (Anti-Narcotics Force),2025-01-11,2025-06-07,1,Interpol Red Notice reference: A-6965/2025.
3425,110955,SYR41606488,Smuggling,High,NAB (National Accountability Bureau),2025-06-21,2026-02-20,1,
3426,113666,AFG70131251,Lost Document,Low,FIA Cyber Crime Wing,2025-12-18,2027-10-24,1,Interpol Red Notice reference: A-5558/2025.
3427,19980,SYR94126916,Criminal,Medium,ANF (Anti-Narcotics Force),2025-11-24,2027-09-09,1,Document discrepancy detected during verification.
3428,119881,,Lost Document,Medium,ISI,2025-09-24,2026-09-25,1,Reported by foreign intelligence liaison.
3429,16773,PAK17322714,Security,High,FIA Cyber Crime Wing,2025-08-07,2026-06-29,1,Repeated visa violations across multiple jurisdictions.
3430,8589,PAK23609821,Immigration Violation,Medium,NACTA,2025-01-25,2025-11-14,0,Subject flagged during routine screening at Allama Iqbal Airport.
3431,7412,LKA88495642,Immigration Violation,Low,Punjab Police CTD,2025-04-04,2026-03-21,1,Reported by foreign intelligence liaison.
3432,91319,AFG37174500,Security,High,Foreign Government Request,2025-02-26,,1,ECL match confirmed during departure screening.
3433,46509,AFG91695583,Fraud,High,Punjab Police CTD,2025-02-08,2026-04-26,1,Document discrepancy detected during verification.
3434,29235,ETH73954880,Security,Critical,FIA Counter-Terrorism Wing,2025-07-03,2027-02-04,1,Subject used altered travel documents.
3435,93014,AFG88192702,Criminal,High,UNHCR Referral,2025-05-23,2027-05-10,1,ECL match confirmed during departure screening.
3436,48918,PAK40176165,Lost Document,Medium,Punjab Police CTD,2025-02-15,2026-11-08,1,Tip-off received from confidential informant.
3437,75345,AFG51739349,Security,Critical,FIA Counter-Terrorism Wing,2025-01-17,2025-11-20,1,Financial transaction monitoring triggered alert.
3438,88634,PAK97189322,Lost Document,Medium,IB (Intelligence Bureau),2025-01-07,2025-06-28,1,ECL match confirmed during departure screening.
3439,100566,AFG81052203,Interpol,Critical,Foreign Government Request,2025-12-03,2027-07-07,1,Repeated visa violations across multiple jurisdictions.
3440,100532,BGD40427409,Criminal,High,KP Police CTD,2025-06-23,2026-12-02,1,Multiple entry/exit irregularities within 90-day period.
3441,55930,PAK97298808,Security,High,Interpol NCB Islamabad,2025-02-14,2025-11-20,1,Financial transaction monitoring triggered alert.
3442,123973,NPL79670890,Smuggling,Medium,Border Security Force,2025-09-21,2027-03-31,1,ECL match confirmed during departure screening.
3443,72970,AFG95077831,Interpol,Medium,IB (Intelligence Bureau),2025-12-09,2027-07-23,1,Alert raised based on travel pattern analysis.
